净值日期,桃花岛量化对冲二号,泓倍期权套利1号,格量稳健一号,玉数,天演6号,品赋火炬,明汯,歆享富诚三期,fof,沪深300,组合基金
2018-02-09,,1.0002999260014738,1.0049750666883563,,1.0862727697935328,,1.1209518335214068,1.110365147186866,1.100200870891638,1.1038045717698295,1.0240268375043224
2018-02-12,,1.0001999459974746,1.006961164007125,,1.0861259727221344,,1.125566630264595,1.1126874051361337,1.1020580253141543,1.1165163272516936,1.0234596810206926
2018-02-13,,1.0000999559964747,1.0079532274991885,,1.0859791540981918,,1.1301602284856727,1.1150042826980655,1.1037561113494871,1.1280849960544013,1.023820468568368
2018-02-14,,0.9999999559964746,1.0099334255189905,,1.0858323139153758,,1.134732822049092,1.1173158047464298,1.1056001284515262,1.1359827313479258,1.0235626967479834
2018-02-22,,0.9996498334535846,1.0119097101039707,,1.0856854521673538,,1.1392990320947542,1.119621995982903,1.1074023548120278,1.157146243350946,1.0246956078144647
2018-02-23,,0.9992995882819645,1.010920590420489,,1.0855385688477908,,1.1438444866402087,1.1219228809386552,1.1087423270300836,1.161656092064681,1.0283385016061528
2018-02-26,,0.9993196018912188,1.013879170302146,,1.08471166697348,,1.144034926556415,1.1231602859236296,1.1093392513425784,1.1731483633726099,1.0292099836382438
2018-02-27,,0.9993396150999365,1.013879170302146,,1.0838840807665833,,1.1442253302121652,1.1243961616298443,1.1094804902566278,1.1585042902310816,1.029363750937065
2018-02-28,,0.9993596279081337,1.0128920034709512,,1.0830558090934745,,1.1444156976212647,1.1256305118326304,1.1094693387004997,1.1497211983043685,1.028953536600074
2018-03-01,,0.9993796403158265,1.0158447593764632,,1.0822268508177078,,1.1446060287975115,1.126863340293356,1.1100638110628094,1.1560065611883745,1.0289022571785058
2018-03-02,,0.9993996523230309,1.0168280435455879,,1.0813972048000087,,1.144796323754695,1.128094650759495,1.1103547703373886,1.1478824917341786,1.0291585885637207
2018-03-05,,0.9993195978860138,1.0178103618167078,,1.0818579069100243,,1.1456778226485005,1.128973385381639,1.1110061037640115,1.1482906448413686,1.0288508962560283
2018-03-06,,0.9992395370397706,1.0178103618167078,,1.082318396871343,,1.146558545186363,1.129851348507188,1.1115059041626043,1.1602073508533295,1.0291072407830726
2018-03-07,,0.9991594697832751,1.0178103618167078,,1.08277867487926,,1.1474384927345875,1.130728541489644,1.112005298093589,1.1527977413999462,1.0290559692490282
2018-03-08,,0.9990793961155008,1.0197711461304335,,1.0832387411287998,,1.1483176666558754,1.1316049656789517,1.1128059453529975,1.1628404135600403,1.0290559692490282
2018-03-09,,0.9989993160354207,1.0197711461304335,,1.0836985958147192,,1.1491960683093374,1.1324806224215085,1.1133045283595862,1.1704507784535512,1.0320718666062842
